PROGRESS,CTIME,ID,HASH,COLOR,MODE,FONTSIZE,TEXT
828.282,2023-09-27 03:09:45,1414857733869525504,bfb92124,#FFFFFF,1,25,睦头人说话确实直，平时不出声，张嘴必见血
828.318,2023-08-12 19:11:16,1382002003081044480,020f6f0b,#FFFFFF,1,25,我超，盒！
828.369,2023-10-01 15:23:35,1418126188261693440,5af0ad96,#FFFFFF,1,25,盒打击
828.399,2023-08-14 23:38:08,1383585866760454656,07f14c6a,#FFFFFF,1,25,我超↑↓啊
828.592,2023-09-23 13:50:53,1412281324244370432,58752118,#FFFFFF,1,25,重  力  展  开
828.692,2023-09-26 15:22:08,1414501583328493824,c3f3805f,#FFFFFF,1,25,不夹了
828.712,2023-09-24 22:39:03,1413271939107345664,59596a46,#FFFFFF,1,25,我超，盒
828.822,2023-08-12 06:50:03,1381628932834556160,b618c463,#FFFFFF,1,25,我超，盒
828.828,2023-09-24 23:21:11,1413293145927514112,c5f8307f,#FFFFFF,1,25,卧槽盒
829.023,2023-08-14 18:57:57,1383444848958709248,a59224b8,#E70012,1,25,正在精准定位
829.052,2023-08-14 22:37:43,1383555463559717632,c579a8c1,#FFFFFF,1,25,第8集了怎么还想着开盒
829.055,2023-08-11 21:28:58,1381346527435537664,89d9f269,#FFFFFF,1,25,PUA
829.12,2023-08-14 00:46:59,1382895748412515840,b9ead114,#FFFFFF,1,25,太扭曲了
829.125,2023-09-25 02:50:06,1413398296265035776,38401b5f,#FFFFFF,1,25,我超，盒武器
829.134,2023-08-12 07:38:10,1381653147591937280,d825876b,#FFFFFF,1,25,开始社工
829.456,2023-09-24 06:53:16,1412795908613283840,5e75e482,#FFFFFF,1,25,我超，盒！
829.55,2023-08-19 17:24:12,1387021544487903488,f1a60fe0,#FFFFFF,1,25,我超，盒！
829.664,2023-08-11 20:41:37,1381322699946660096,dbf8b699,#FFFFFF,1,25,开盒怪
829.861,2023-08-12 00:24:17,1381434773352171520,d7573501,#FFFFFF,1,25,开盒！
829.864,2023-10-01 02:25:37,1417734628860916992,6e30ab9c,#FFFFFF,1,25,我超盒
829.874,2023-08-11 20:43:14,1381323511133773568,85638681,#FFFFFF,1,25,吐了
829.968,2023-08-19 09:35:54,1386785836129176064,a221d780,#FFFFFF,1,25,盒！
830.052,2023-08-18 23:06:19,1386468955690350592,777cb922,#FFFFFF,1,25,k'f'ckfc
830.063,2023-09-23 15:23:27,1412327917106860288,1907fc6e,#FFFFFF,5,25,我超，盒
830.355,2023-09-25 17:25:47,1413839040012302336,e5ddae8c,#FFFFFF,1,25,卧槽，盒！
830.499,2023-08-11 22:51:59,1381388312174097152,76e5992c,#FFFFFF,1,25,精 神 恐 怖
830.644,2023-08-12 12:46:10,1381808168816341760,d4e33752,#FFFFFF,1,25,老娘不装了，不择手段！
830.817,2023-08-13 13:33:38,1382556841678280192,af3099bd,#FFFFFF,1,25,睦头人还真是拥盒大国
830.82,2023-08-13 10:47:49,1382473378023427584,0d7fef08,#FFFFFF,1,25,soyo是PUA大师
830.913,2023-08-18 23:11:48,1386471720642355712,edd5a493,#FFFFFF,1,25,羁绊之力，借我一用
831.013,2023-08-18 19:14:26,1386352249550291712,9d9336d0,#FFFFFF,1,25,睦，她在CPU你啊
831.149,2023-08-19 10:14:07,1386805072414962944,dcb27376,#FFFF00,5,25,太扭曲了
831.226,2023-09-23 22:01:55,1412528471577842944,9144ad82,#FFFFFF,1,25,我超，盒！
831.27,2023-08-15 20:24:40,1384213266816989696,bfccd4e4,#FFFFFF,1,25,马上就到你家门口
831.479,2023-08-11 22:02:21,1381363335865636096,1a1ac8b6,#FFFFFF,1,25,盒
831.547,2023-09-22 22:36:53,1411821291547252992,03f82c8f,#FFFFFF,1,25,这段常看常新了
831.583,2023-09-24 05:10:10,1412744016742616832,f499e239,#FFFFFF,5,18,草，盒武器
831.584,2023-08-19 20:54:01,1387127146996476416,0008e3d9,#FFFFFF,1,25,我去，善雅啊
831.721,2023-08-12 10:39:56,1381744634337880320,5e56783e,#FFFFFF,1,25,好女人GPU睦头人
831.806,2023-08-15 12:09:58,1383964275357393920,0be71201,#FFFFFF,1,25,我去，esu啊
831.816,2023-09-23 18:27:14,1412420420912914944,8a8dff6c,#FFFFFF,1,25,睦知道祥子家在哪吗？这不好说啊
831.899,2023-08-19 09:46:33,1386791196206372096,60642bcf,#FFFFFF,1,25,线下开合
832.341,2023-09-25 22:53:49,1414004147161666560,95132338,#FFFFFF,1,25,要线下单挑了吗
832.364,2023-08-13 22:32:25,1382828020737366528,cdd5ce15,#FFFFFF,1,25,长崎素世正在开你户籍
832.388,2023-08-14 09:05:12,1383146510983877376,5307fc69,#FFFFFF,1,25,盒武器，启动！
832.434,2023-08-11 20:43:29,1381323635125796864,85638681,#FFFFFF,1,25,一边嫌弃别人，一边又乞求别人的帮
832.529,2023-08-14 00:55:17,1382899921115846400,86411648,#FFFFFF,1,25,我超，盒
832.541,2023-08-12 12:24:25,1381797227588324608,a3ee81a3,#FFFFFF,5,25,睦头人自愿被soyoPUA的
832.601,2023-09-29 20:58:40,1416845288437825792,b4c8e707,#39C5BB,1,25,因为不是真正的队友而被逐出乐队
832.877,2023-08-13 19:12:39,1382727474798298368,13a6abed,#FFAA02,5,25,不带路就偷吃你种的小黄瓜！
832.892,2023-09-23 10:29:20,1412179882410141184,d3124d6b,#009843,5,25,第一集:《这不是小睦的错》
832.922,2023-08-12 22:04:29,1382089182905976576,46b429cf,#FFFFFF,1,25,盒！
832.955,2023-08-17 16:39:27,1385549467389900800,54bbe0ef,#FFFFFF,1,25,无法脱出的莫比乌斯环（悲）
832.978,2023-08-11 19:50:11,1381296807971412480,fbe442c4,#FFFFFF,1,25,她在CPU你啊
833.001,2023-08-13 14:35:15,1382587852440851712,ab26d933,#FFFFFF,1,25,她在pua你啊
833.035,2023-08-11 21:34:32,1381349332376178176,a16090c1,#FFFFFF,5,25,道德绑架，启动！
833.099,2023-09-28 00:28:53,1415501547722461952,4b96d95c,#FFFFFF,1,25,为什么soyo这么在意祥
833.156,2023-09-25 17:45:34,1413848998993008384,75670f31,#FFFFFF,5,25,哇去
833.259,2023-08-11 21:32:27,1381348284454724864,3ab0b64f,#FFFFFF,5,25,《不是你的错》
833.283,2023-09-29 17:05:26,1416727904641020672,b5ac042a,#FFFFFF,1,25,盒！
833.487,2023-08-11 19:26:48,1381285040666873856,590cdbb4,#FFFFFF,1,25,我去，PUA
833.492,2023-09-29 00:45:09,1416234508361066752,a8bfc1cf,#FFFFFF,1,25,大的要来了
833.563,2023-08-17 16:08:32,1385533907554193152,d14a4adb,#89D5FF,1,25,我去这女人太可怕了
833.598,2023-08-13 01:23:29,1382189344638856704,8f00a9e1,#84C0CB,1,25,不要啊！不要伤害我的睦睦啊！！！
833.699,2023-09-27 11:18:42,1415103831997757440,3001f68a,#FFFFFF,1,25,cpu木头人
833.763,2023-09-23 19:39:49,1412456950448449024,7b2eb8f4,#FFFFFF,1,25,我超，盒
833.776,2023-08-11 22:27:42,1381376087690834432,ad84b323,#FFFFFF,1,25,cpu
833.811,2023-08-14 14:28:47,1383309374130454016,15fe3770,#FFFFFF,1,25,开始cpu了
833.876,2023-08-12 19:31:18,1382012078822468096,bff4fe15,#FFFFFF,1,25,《不 是 睦 酱 的 错》
833.953,2023-08-16 10:31:49,1384639652539112704,8741e936,#FFFFFF,1,25,线下真实！
834.003,2023-08-13 02:11:01,1382213264947146752,71c9107e,#FE0302,5,25,第一集《这不是你的错》第四集《这不是任何人的错》
834.027,2023-08-15 12:17:28,1383968050491138816,7d3c14a4,#FEF102,5,25,《都是你的错》
834.04,2023-08-19 17:24:35,1387021736360387840,f1a60fe0,#FFFFFF,1,25,我超，PUA
834.101,2023-08-18 05:30:05,1385937337950717952,e6462add,#FFFFFF,1,25,盒！
834.294,2023-09-25 23:33:24,1414024066868023552,8b383e1a,#CC0273,5,25,第一集《这不是你的错》第四集《这不是任何人的错》
834.409,2023-08-11 23:54:11,1381419622317756160,d63bb1a0,#FFFFFF,1,25,头一次见到这款美少女
834.409,2023-08-15 00:37:40,1383615835179953152,714f842d,#FFFFFF,1,25,我有罪，但是pua＋单箭头真的好戳我xp啊啊啊啊啊
834.435,2023-10-01 00:16:28,1417669625076113152,0aec4145,#FFFFFF,5,25,不知为何睦确实认为自己对素祥有愧啊
834.467,2023-08-12 21:11:11,1382062352924665600,004457c5,#FFFFFF,1,25,害怕.JPG
834.524,2023-10-01 19:11:07,1418240713950558208,e7bd66db,#FFFFFF,1,25,pua开始
834.547,2023-08-14 20:38:08,1383495275683131392,5a97943d,#FFFFFF,1,25,这 不 是 你 的 错
834.602,2023-08-13 23:43:37,1382863853725357568,c8575d6f,#FFFFFF,1,25,cpu啊
834.62,2023-09-28 01:06:08,1415520296093475328,1e205f99,#FFFFFF,1,25,第一集：不是睦的错 第四集：谁也没有错
834.629,2023-08-16 13:23:50,1384726232805115136,99546701,#FFFFFF,1,25,我超，盒！
834.675,2023-08-12 19:41:23,1382017156505833984,c6614c98,#FFFFFF,1,25,哈？
834.82,2023-09-24 15:45:03,1413063561202549760,a8fe7c27,#FFFFFF,1,25,那时是，现在是，将来也是
834.868,2023-08-11 22:47:02,1381385818803078656,4d08abaa,#FFFFFF,1,25,啊？
834.937,2023-08-14 16:19:10,1383364927066220288,57d02e9e,#FFFFFF,1,25,？？？
835.06,2023-08-12 07:13:35,1381640773866375936,d4e33752,#FFFFFF,1,25,第一集时你不是这么说的
835.075,2023-09-22 23:55:25,1411860821596020736,7be2f71d,#FFFFFF,1,25,好歹毒啊素世
835.174,2023-08-13 19:13:41,1382727994891704832,83fd957f,#FFFFFF,1,25,啊啊啊啊啊你怎么这样
835.198,2023-09-28 20:58:15,1416120304182681856,4a4f6c07,#FFFFFF,1,25,爆杀
835.268,2023-08-14 00:55:23,1382899976254164480,86411648,#FFFFFF,1,25,我超，PUA
835.27,2023-09-24 23:39:10,1413302190910812416,a50429b7,#FFFFFF,1,25,绷
835.329,2023-08-13 17:46:45,1382684238226237184,536f4206,#FFFFFF,1,25,"soyo,现在的你很卑鄙"
835.412,2023-08-15 18:40:46,1384160971765211136,b97991cb,#FFFFFF,1,25,她在cpu你！快跑！
835.429,2023-08-12 17:49:27,1381960819394676224,e0fba851,#FFFFFF,1,25,合订本这不就来了
835.435,2023-08-19 21:03:56,1387132139912510976,f83cd0ba,#FFFFFF,1,25,debuff叠满了，cpu+盒武器
835.486,2023-09-29 10:57:05,1416542503854755840,bbe479db,#FFFFFF,1,25,开始发动技能了
835.51,2023-08-18 23:27:05,1386479414606660352,bf29b205,#FFFFFF,1,25,寄
835.545,2023-09-25 03:11:31,1413409074795827200,99e1c632,#FFFFFF,1,25,扭起来了
835.7,2023-08-19 02:25:07,1386569015727988224,1d2fb0da,#FFFFFF,1,25,开始cpu
835.746,2023-08-11 20:20:05,1381311862847036416,6f7a9e4a,#FFFFFF,1,25,吓人
835.836,2023-09-25 19:44:00,1413908605463269120,39163a81,#FFFFFF,1,25,卧槽
835.859,2023-09-24 01:24:38,1412630501084333056,e7bd66db,#FFFFFF,1,25,开始pua了
835.957,2023-08-15 00:53:53,1383623997597851136,2fd91896,#FFFFFF,1,25,「のせだよ」
836.029,2023-08-13 22:43:55,1382833808986147584,11a5a750,#FFFFFF,1,25,《那个时候》可能另有所指
836.043,2023-08-12 13:52:03,1381841332280241408,759243da,#FEF102,5,25,睦头人，她在cpu你啊
836.056,2023-09-24 06:53:31,1412796030197808896,5e75e482,#FFFFFF,1,25,道德绑架，启动！
836.129,2023-09-23 02:55:14,1411951327118141184,1f8f6a62,#FFFFFF,1,25,我超！盒！
836.161,2023-08-17 04:05:33,1385170015099239936,38d02403,#FFFFFF,1,25,坏吕人啊
836.2,2023-08-12 14:19:12,1381854999067491584,c7b4dc05,#FFFFFF,5,25,不要欺负睦啊（
836.274,2023-08-15 15:08:13,1384053999086775552,1883f4e7,#FFFFFF,1,25,我草cpu
836.338,2023-08-12 20:05:06,1382029098519756032,93de4ab5,#FFFFFF,1,25,坏
836.403,2023-09-24 22:03:24,1413253992058011392,3fd0b430,#FFFFFF,5,25,明明谁都没有做错（回旋镖之一）
836.435,2023-08-12 12:34:31,1381802306664022016,f73ff20a,#FFFFFF,1,25,我超，CPU
836.567,2023-09-24 09:08:15,1412863846120558336,aec27d4f,#FFFFFF,1,25,？
836.578,2023-09-24 00:19:02,1412597482642383872,1ab2ee8d,#FFFFFF,1,25,卧槽，盒
836.592,2023-09-23 08:57:45,1412133789617914624,79f7eb69,#FFFFFF,1,25,狠狠地cpu睦头人
836.739,2023-08-12 21:25:39,1382069637181015552,53e6e760,#FFFFFF,1,25,《不是muzumi的错》
836.743,2023-10-01 11:04:24,1417995740684243456,b69a9dd9,#FFFFFF,1,25,呃呃
836.832,2023-08-11 23:48:28,1381416739220532480,5122173e,#FFFFFF,1,25,为什么要欺负睦头人！
836.858,2023-09-24 07:41:16,1412820063811095808,59adc16d,#FFFFFF,1,25,PUA是吧
836.896,2023-09-22 23:22:25,1411844215339722240,a5367dec,#FFFFFF,1,25,我超，盒！
837.033,2023-08-12 00:57:16,1381451371160622848,1bcbf58b,#E70012,5,25,睦头人被soyo看穿了捏
837.112,2023-09-26 12:43:09,1414421561527605504,54236bef,#FFFFFF,1,25,这样怪人有点毛病了
837.118,2023-09-23 08:49:46,1412129767473432832,8c268cc7,#FFFFFF,1,25,《不是任何人的错》
837.224,2023-10-01 22:52:02,1418351900864186624,3d49faef,#FFFFFF,1,25,《不是小睦你的错》
837.274,2023-09-30 20:04:30,1417542803273342464,d4449f51,#FFFFFF,5,25,看完访谈，这里睦头的反应也常看常新了
837.296,2023-09-23 00:57:20,1411891988118189056,fde639eb,#FFFFFF,1,25,回旋
837.379,2023-08-12 16:10:22,1411716147375994112,8125eaf6,#FEF102,5,25,不许欺负我们睦睦！
837.438,2023-09-26 12:40:09,1414420050688896512,7c9916ad,#FFFFFF,1,25,我超，CPU
837.465,2023-09-24 00:03:36,1412589717836299264,6956c352,#FFFFFF,1,25,好狠的CPU
837.479,2023-08-17 23:31:04,1385756635766860544,9d1225a5,#84C0CB,1,25,睦睦别难过，这个女人太坏了，咱不和她玩昂
837.481,2023-09-23 13:51:53,1412281829096264704,90decdec,#FFFFFF,1,25,《这不是你的错》
837.482,2023-08-11 20:51:31,1381327678099272704,9a67905a,#FFFFFF,1,25,pua
837.539,2023-08-15 17:51:01,1384135937390642432,87936b21,#FFFFFF,1,25,啥时候啊啥时候啊
837.554,2023-09-24 01:00:21,1412618275375827712,ef729aea,#FFFFFF,1,25,还真是
837.56,2023-08-18 05:30:38,1385937612325572608,e6462add,#FFFFFF,1,25,被两边压力的睦头人好惨啊T_T
837.573,2023-08-11 23:42:02,1381413508339543040,a9180e1d,#FFFFFF,1,25,草
837.587,2023-10-01 14:18:10,1418093262807367168,ea790349,#FFFFFF,1,25,爆！
837.597,2023-10-01 01:16:32,1417699859019920896,91144dd2,#FFFFFF,1,25,说的还真都是大实话
837.619,2023-08-12 16:32:41,1381922183068348160,3b98e7ca,#FFFFFF,1,25,上压力了
837.706,2023-09-23 18:27:32,1412420570666382848,8a8dff6c,#FFFFFF,1,25,未来也是
837.837,2023-08-12 15:07:17,1381879198918261760,7a030a64,#FFFFFF,1,25,草，不要欺负老实孩子啊
837.91,2023-09-28 23:29:56,1416196648610274048,7eb0108d,#FFFFFF,5,25,联想到都是时臣的错
837.953,2023-08-11 23:42:40,1411715971919869184,23375bf2,#FFFFFF,1,25,心疼睦睦
838.021,2023-08-15 23:13:27,1384298218678141184,29dfe1dc,#CC0273,5,25,欺负老实人
838.067,2023-08-11 21:36:39,1381350394751400960,e789068c,#FFFFFF,1,25,PUA
838.106,2023-08-14 01:01:32,1382903068269902848,f2c14eab,#FFFFFF,5,25,？？？好好好这么来是吧
838.16,2023-09-26 14:18:07,1414469357308054272,c419666e,#FFFFFF,1,25,啊
838.336,2023-09-23 09:19:12,1412144586905969408,f978b8c0,#FFFFFF,1,25,pua
838.391,2023-08-18 19:53:28,1386371891610231296,05766184,#FFFFFF,1,25,？？？
838.421,2023-09-25 04:34:43,1413450948336200960,04a86783,#FFFFFF,1,25,有一说一，绝杀的确实是她
838.476,2023-09-24 13:47:50,1413004566144111872,35de540e,#E70012,5,25,说她的错是因为睦头人在C团解散时候说的话
838.511,2023-09-23 02:14:01,1411930578449789696,a8134cd6,#FFFFFF,1,25,开庭！
838.579,2023-08-18 21:04:20,1386407560617510144,456d80b0,#FFFFFF,1,25,啊？
838.59,2023-08-12 15:40:33,1381895939417037056,9320f30e,#FFFFFF,1,25,她在PUA你啊
838.615,2023-08-14 00:06:31,1382875383179060480,843039c0,#FFFFFF,1,25,急急急
838.62,2023-08-12 01:46:34,1381476182473588480,3d8dc683,#FFFFFF,1,25,。？
838.687,2023-09-30 16:48:43,1417444262613932800,bb87043d,#FFFFFF,1,25,PUA带师
838.746,2023-08-16 01:01:22,1384352537221865728,dc3589d8,#FFFFFF,1,25,pua
838.825,2023-08-19 09:36:03,1386785910108221696,a221d780,#FFFFFF,1,25,三角定位
838.845,2023-08-14 16:49:53,1383380390659675648,1cb3d97e,#FFFFFF,1,25,别欺负小睦头人！
838.917,2023-08-12 17:33:48,1381952942986305536,8dd5537f,#FFFFFF,1,25,瓦袄
839.022,2023-10-01 22:26:51,1418339227976016896,06a8e5c1,#FFFFFF,1,25,我天
839.148,2023-08-15 13:11:52,1383995430790007552,9daf1a64,#FFFFFF,1,25,PUA
839.226,2023-08-11 21:55:30,1381359885765434624,90decdec,#FFFFFF,1,25,恐怖
839.256,2023-08-12 00:33:56,1381439630548984832,6c88fc23,#FFFFFF,1,25,传声筒睦头人
839.298,2023-09-30 21:39:27,1417590596327334656,c41b25a9,#FFFFFF,1,25,我超，盒
839.427,2023-09-23 10:28:29,1412179456176633088,d60b4bb1,#FFFFFF,1,25,小睦好可怜
839.504,2023-09-28 16:27:25,1415983986878336512,4855f11b,#FFFFFF,1,25,啥情况啊，又开始攻心
839.635,2023-08-17 23:48:58,1411716519419147520,a9b8dbbe,#FFFFFF,1,25,心疼
839.658,2023-08-17 22:36:27,1385729152212028160,c94db037,#FFFFFF,1,25,我趣
839.686,2023-08-12 06:50:39,1381629235638044928,b618c463,#FFFFFF,1,25,尽欺负老实人是吧
839.785,2023-08-13 22:01:43,1382812568712027392,b6288544,#FFFFFF,1,25,别欺负我睦宝！
839.891,2023-08-12 22:06:48,1382090348268196864,eedeed4c,#FFFFFF,1,25,：家人们，谁懂啊
839.922,2023-09-23 23:25:17,1412570433257101312,2810b1e2,#FFFFFF,1,25,开始绑架
839.977,2023-08-12 14:35:06,1381862997210824192,48c242aa,#FFFFFF,1,25,soyo你怎么这么狠心，除了祥子你一个都不放过地pua了一遍
840.04,2023-08-11 19:33:11,1381288258360726272,1eed3d96,#FFFFFF,1,25,UFO
840.077,2023-08-14 11:42:00,1383225425479867392,2f3256db,#FFFFFF,1,25,啊？
840.194,2023-08-13 20:49:00,1382775966085951232,bfbf4ae5,#FFFFFF,1,25,哎哟我去，，，
840.404,2023-09-24 16:22:57,1413082641434965504,29a2b5f3,#FFFFFF,1,25,爆了
840.519,2023-08-13 23:53:57,1382869051247898368,df5d0d2b,#FFFFFF,1,25,PUA是吧
840.638,2023-08-12 12:36:47,1381803453093064960,43b18566,#FFFFFF,1,25,这才是真心话
840.639,2023-09-27 13:16:27,1415163096204766464,c1396749,#FFFFFF,1,25,kfc
840.705,2023-09-23 17:25:06,1412389141462891520,fb0758ed,#FFFFFF,1,25,cpu睦头人
840.878,2023-09-27 23:38:55,1415476398818284288,17481daf,#FFFFFF,1,25,呜呜呜
841.086,2023-09-27 19:34:39,1415353451017364224,41aae743,#FFFFFF,1,25,我超，盒！
841.291,2023-09-23 15:43:27,1412337983604185600,c01cdc1e,#FFFFFF,1,25,甩锅啊
841.401,2023-08-12 17:29:06,1381950579278285568,034ad920,#FEF102,1,25,《谁都没有错》
841.441,2023-09-24 17:16:19,1413109502219531264,7a7b0c4e,#FFFFFF,1,25,压力她
841.492,2023-09-24 10:00:36,1412890192792392448,97b56227,#FFFFFF,1,25,她只是个被朋友夹在中间的睦头啊啊啊啊
841.773,2023-09-25 23:23:53,1414019273726429952,f6515107,#E2027F,1,25,祥子现在境况soyo估计还真不知道
841.913,2023-09-26 20:45:05,1414664127196164864,3045554c,#FFFFFF,1,25,欺负睦头人
842.02,2023-08-11 23:07:31,1381396131816323072,9c6e5671,#FFFFFF,1,25,pua
842.248,2023-08-12 02:57:53,1381512075683322112,54b940a6,#FFFFFF,1,25,icu
842.256,2023-09-24 06:53:39,1412796098573405696,5e75e482,#FFFFFF,1,25,她在PUA你啊
842.418,2023-08-14 13:51:49,1383290767048852736,ce13cbf3,#FFFFFF,1,25,已经扭曲啦！！！
842.492,2023-09-30 21:08:39,1417575093047186176,cfb5d850,#FFFFFF,5,25,看我好兴奋啊
842.546,2023-09-30 00:20:50,1416947043804787456,ae2fbf78,#FFFFFF,1,25,绷不住了
842.732,2023-08-12 14:29:34,1381860212411414016,39bc7424,#FFFFFF,1,25,我超，盒
842.929,2023-08-12 21:42:31,1382078123759483648,85b82884,#FFFFFF,1,25,真出生啊
842.936,2023-09-24 23:46:02,1413305652025003776,56fe73d7,#FFFFFF,1,25,长期素食正在出你户籍
843.102,2023-09-25 00:02:27,1413313913084343040,ba049286,#FFFFFF,1,25,a ?
843.516,2023-08-17 10:21:55,1385359444757906944,bcf4c65c,#FFFFFF,1,25,不是为什么欺负木头人啊
843.668,2023-09-24 23:39:43,1413302473439195392,a50429b7,#FFFFFF,1,25,第一集《不是睦的错》
843.701,2023-08-12 23:19:01,1382126694269526272,d02818b0,#FFFFFF,1,25,猫猫の小曲儿
843.923,2023-08-14 19:40:35,1383466305281458688,11a9f44a,#FFFFFF,1,25,坏女人
844.052,2023-09-29 10:59:15,1416543598014709760,1bc34951,#FFFFFF,1,25,哭哭我的小睦头
844.155,2023-08-15 17:30:52,1384125790782067456,23a2f369,#FFFFFF,1,25,你是真好意思说啊
844.199,2023-09-29 22:17:42,1416885070153026560,54fe6d94,#FFFFFF,1,25,cpu+盒武器！坏女人！
844.391,2023-10-01 18:42:00,1418226051468812032,4b6ac1d0,#FFFFFF,1,25,爆了爆了
844.521,2023-08-12 10:31:27,1381740364016331520,9ca96397,#FFFFFF,1,25,猫猫的小曲
844.863,2023-08-13 23:17:35,1382850752699203840,bddd79fe,#FFFFFF,1,25,不会打字的猫猫(x)
844.963,2023-09-24 00:53:43,1412614939662811136,24e03003,#FFFFFF,5,25,睦头人被狠狠cpu
845.528,2023-08-15 23:13:43,1384298358214130944,d32a1330,#FFFFFF,1,25,soyo真的就会欺负睦，有本事和立希打啊
845.615,2023-08-19 21:34:05,1411716561873892608,435e5f9d,#FFFFFF,1,25,啊这
845.842,2023-09-29 21:50:35,1416871423036702464,201a7aec,#FFFFFF,1,25,可怜的小黄瓜
845.927,2023-08-12 00:15:29,1381430339133783040,d9cc89c6,#FFFFFF,1,25,haren
845.975,2023-09-24 19:47:10,1413185421822779904,34fddaf9,#FFFFFF,1,25,谁都木错
846.504,2023-09-25 22:21:15,1413987754404105984,ca0b4b7d,#FFFFFF,1,25,pua大师soyo
846.998,2023-09-23 11:43:35,1412217254992744960,99e73e25,#FFFFFF,1,25,pua之术
847.129,2023-09-25 10:33:33,1413631553850220800,9442a20e,#FFFFFF,5,25,猫猫の小曲
847.473,2023-08-13 23:18:58,1382851444667053056,4251d618,#FFFFFF,1,25,circle顶针
847.633,2023-08-12 01:57:28,1381481674654639360,b78d440c,#FFFFFF,1,25,现在只有猫猫剧情还算欢乐了
848.481,2023-09-25 22:41:30,1413997947964010496,7f7114c5,#FFFFFF,1,25,猫猫可爱
849.142,2023-08-18 12:21:44,1386144526183478016,dbe8ae65,#FFFFFF,1,25,坏女人
849.244,2023-08-15 15:04:48,1384052274019917312,db0ef488,#FFFFFF,1,25,太纯真了
849.896,2023-09-24 22:36:38,1413270716098475520,c27d1cc1,#84C0CB,5,25,猫猫：不想成为你们play的一环中
849.904,2023-08-13 00:36:54,1382165899544606208,217b7595,#FFFFFF,1,25,唉 睦头人错付了，对坏女人好
849.95,2023-08-15 03:21:43,1383698402403090176,4675ee35,#FFFFFF,1,25,什么丁真
